PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00nHy,r2q1rk1/p4pbp/1pp1p1p1/4n3/2PpN3/1P4P1/PB2PP1P/1R1Q1RK1 w - - 0 16,d1d4 e5f3 e2f3 g7d4,1250,76,87,873,crushing discoveredAttack middlegame short,https://lichess.org/nKLwXxuX#31,English_Opening English_Opening_Anglo-Indian_Defense
00nNa,8/2k3pp/4p3/1R3p2/1Pr2K1P/6P1/5P2/8 w - - 7 37,f4e5 c4e4,1270,97,71,108,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/WsRWmvEZ#73,
00nQp,r5k1/pp1qrppp/2nb1n2/6N1/3P1p2/2P5/PPQN2PP/R1B2RK1 w - - 4 15,d2e4 f6e4 c2e4 e7e4,1152,85,93,15757,crushing middlegame short,https://lichess.org/M8VH9NaD#29,Kings_Gambit_Accepted Kings_Gambit_Accepted_Cunningham_Defense
00nS6,r4rk1/5ppp/p1p2b2/3q1b2/8/5N1P/PP2QPP1/R1B1R1K1 b - - 1 19,f8e8 e2e8 a8e8 e1e8,433,105,87,605,backRankMate mate mateIn2 middlegame short,https://lichess.org/yDIcwjff/black#38,Four_Knights_Game Four_Knights_Game_Spanish_Variation
00nUh,5rk1/p4pp1/1p4rp/2p1P3/3p1P2/P2PnP2/2P2R1P/2B1R2K b - - 4 25,e3g2 f2g2 g6g2 h1g2,1698,164,0,10,advantage endgame short,https://lichess.org/8xUXz45H/black#50,
00nZE,r1b1r1k1/pp1p1p1Q/2n2Bp1/2p1qp2/2B1P3/3P1R2/PPP3PP/R5K1 b - - 0 16,g8h7 f3h3 h7g8 h3h8,939,83,93,2314,mate mateIn2 middlegame short,https://lichess.org/E33kjLxE/black#32,Sicilian_Defense Sicilian_Defense_Grand_Prix_Attack
00ndv,r1bq1rBk/pp2npp1/4p3/3p4/3P2n1/2P2NP1/PPQN1PP1/R3K2R b KQ - 2 13,h8g8 c2h7,772,103,86,47,mate mateIn1 middlegame oneMove,https://lichess.org/CAhN6VbK/black#26,Queens_Pawn_Game Queens_Pawn_Game_London_System
00neh,8/7p/1P1n4/7P/4p3/8/2pBK3/1k6 b - - 1 47,d6c4 b6b7 c2c1q d2c1,1293,78,94,141,advancedPawn crushing endgame master short,https://lichess.org/JKaqBW90/black#94,
00nh0,8/8/8/4R1kp/4p3/4r2P/6PK/8 b - - 1 50,g5h4 g2g3 e3g3 e5e4 h4g5 h2g3,1584,76,60,100,crushing deflection endgame long rookEndgame,https://lichess.org/N8kLeymk/black#100,
00nji,3R2k1/5pp1/2b4p/2b5/p1P5/P4P1P/6P1/5K2 b - - 4 36,g8h7 d8c8 c5a3 c8c6,1142,80,91,1073,advantage endgame short,https://lichess.org/ZaRB691n/black#72,
00nl3,6R1/1p4p1/p1k4p/3p4/PP2p1P1/2b1P3/6K1/8 b - - 2 37,b7b5 g8c8 c6b7 c8c3,820,79,89,274,advantage endgame master short skewer,https://lichess.org/WVBshO34/black#74,
00nlD,1r2r3/pp3pk1/2pp2p1/1P2p2p/2P1N1nq/3PP3/P2Q1PB1/1R3RK1 w - - 0 23,e4g3 h4h2,940,99,92,458,master mate mateIn1 middlegame oneMove,https://lichess.org/gFXDvLri#45,
00noA,8/1b4p1/p3p1Pr/1p1p4/3N4/2PB4/PP3k1r/1K3R2 b - - 20 41,f2e3 f1f3 e3d2 d4b3 d2e1 f3f1,1505,75,98,4818,endgame long mate mateIn3,https://lichess.org/wzqiWq1O/black#82,
00ns1,5rk1/pp5p/2p1P1p1/3pN3/5r2/2P4Q/PP4PP/R4q1K w - - 2 25,a1f1 f4f1,600,99,43,62,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/9IfhjtAA#49,
00nxI,r3kbnr/p2n2pp/2pp2q1/4P2b/2P1Pp2/P1N2N1P/4BP1R/1RBQK3 b kq - 0 21,d7e5 f3e5 g6g1 e1d2 g1d1 e2d1,1948,75,86,748,advantage long middlegame,https://lichess.org/37X7my2n/black#42,
00o3m,2r2r2/1b4pk/p4q1p/2p2p1Q/4pP2/2P1R2N/PP4PP/2R3K1 b - - 4 32,f6g6 h3g5 g6g5 f4g5,1518,78,88,60,crushing middlegame pin short,https://lichess.org/kWotu96y/black#64,
00o5f,4r3/2R3pk/1n2p2p/p6N/6PP/8/P7/6K1 b - - 0 40,e8g8 h5f6 h7h8 f6g8,1256,77,80,313,advantage endgame pin short,https://lichess.org/dsUoBkKG/black#80,
00o7c,2r3k1/p4ppp/1pb1pq2/1P6/2Q1PP2/6P1/P5BP/2R3K1 b - - 0 24,c6b7 c4c8 b7c8 c1c8 f6d8 c8d8,460,106,87,999,backRankMate endgame long mate mateIn3,https://lichess.org/3D9Cq2HT/black#48,
00o9U,r1b2r2/pp2bpkp/1qn1p2p/3pP3/3P4/5N2/PP1QBPPP/R3KN1R w KQ - 6 12,f1g3 e7b4 e1c1 b4d2,1137,83,65,39,crushing master middlegame pin short,https://lichess.org/0UQd6mHW#23,French_Defense French_Defense_Advance_Variation
00oGl,4rbk1/ppq2rpp/2p2n2/8/8/1Q2B1N1/PPP2PPP/R3R1K1 w - - 5 18,e3a7 e8e1 a1e1 c7a5 e1e2 a5a7,1765,75,95,1394,advantage fork long master middlegame,https://lichess.org/mIp5Gez1#35,Caro-Kann_Defense Caro-Kann_Defense_Karpov_Variation
00oOp,5rk1/p3ppbp/bq3np1/3p4/3P4/1BN2Q2/PrPB1PPP/R3K2R w KQ - 4 15,c3d5 f6d5 f3d5 g7d4,2247,81,91,810,crushing discoveredAttack middlegame short,https://lichess.org/hkM4TRId#29,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
00oQO,5rk1/1p4pp/p7/3R1N2/4rn2/6KP/PPR2PP1/8 w - - 1 34,d5d4 f4e2 c2e2 e4e2,1585,76,95,5316,crushing endgame fork master short,https://lichess.org/Gv6O3qzw#67,
00oSB,8/8/p1p5/1pKp3k/3P2p1/P1Q3P1/1Pq5/8 b - - 21 59,c2c3 b2c3 h5g6 c5c6,1186,78,86,139,crushing endgame short,https://lichess.org/tpQXCjFQ/black#118,
00oXF,3r1rk1/1p3p1p/p1q1b1p1/4P2P/2p2P2/P5R1/2Q1B1P1/3R2K1 b - - 1 25,e6f5 c2f5 d8d1 e2d1,1752,75,93,573,crushing middlegame pin short,https://lichess.org/UNhxKWVR/black#50,
00oYS,4K3/4P1k1/8/8/8/8/2p1R3/2r5 w - - 10 59,e8d7 c1d1 d7e6 c2c1q,991,78,97,552,advancedPawn clearance crushing endgame master promotion rookEndgame short,https://lichess.org/poyLvn1d#117,
00oai,r1b2kn1/pppp2p1/2n2p2/2b1p2Q/2B1q3/4N2N/PPPPK2P/R1B5 b - - 1 13,c5e3 h5f7,1122,125,78,42,mate mateIn1 middlegame oneMove,https://lichess.org/Y9kQ2Oja/black#26,Vienna_Game Vienna_Game_Stanley_Variation
00ob0,r4rk1/4qp2/p2p2np/1p3b1Q/2p1P3/2P5/PPB3PP/RN2R1K1 b - - 0 20,e7h4 h5h4 g6h4 e4f5,1744,76,82,65,crushing middlegame short,https://lichess.org/ExMdF7mp/black#40,
00ocD,8/8/8/4p3/4Nk1p/1R3P1P/6PK/r3b3 w - - 14 48,b3b8 e1g3 e4g3 h4g3,898,78,100,139,endgame mate mateIn2 short,https://lichess.org/VSRjvXv3#95,
00ofO,8/5kpp/2p2p2/P1Bpn3/1P6/7P/r4PP1/4R1K1 b - - 2 31,f7e6 f2f4 e6f5 f4e5,1486,75,92,4651,crushing endgame short,https://lichess.org/Xbq1CCD6/black#62,
00ogc,1r4k1/5p2/4p1pp/3p4/3P4/q1P3P1/PrRQRP1P/6K1 b - - 11 27,a3a2 c2b2 b8b2 d2b2,865,87,95,1003,crushing endgame short,https://lichess.org/rlxeM6QT/black#54,
00ohT,6rk/3R3p/4P2r/1p3p2/p7/P1P5/1P3RpK/4Q3 w - - 1 42,h2g1 h6h1,612,91,70,128,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/oJJZtqYa#83,
00onZ,3r4/ppq3kp/2p1Qpp1/2P1b3/1P1rRp2/P4P1P/2B3P1/4R1K1 b - - 6 31,c7d7 e4e5 f6e5 e6e5 g7g8 c2b3,1879,76,72,572,advantage long middlegame,https://lichess.org/GKpRcTKl/black#62,
00ooZ,8/p4ppp/1ppk4/5P2/1PR3PP/3K1n2/P7/8 w - - 1 38,h4h5 f3e5 d3c3 e5c4,949,76,100,137,advantage endgame fork short,https://lichess.org/PY0JeECx#75,
00ouE,2r5/2r3k1/1p2pp1p/p2pQ1p1/3P4/4P1P1/PPq2P1R/KR6 w - - 0 30,e5e6 c2b1 a1b1 c7c1,1397,74,97,4621,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/ZjaFn424#59,
00ouR,5rk1/5ppp/P2p4/3P3n/P3P3/b4P2/B3N1PP/1R4K1 w - - 2 27,b1b6 a3c5 g1f1 c5b6,908,85,38,49,advantage endgame fork short,https://lichess.org/pNbGlxRb#53,
00oxX,r2q1rk1/1R1b1pp1/2n2n1p/3p1B2/2pP1B2/5N2/2Q2PPP/1R4K1 b - - 4 22,d8c8 f5d7 f6d7 b7c7,2221,76,92,123,advantage middlegame short,https://lichess.org/PRVGHACq/black#44,
00p5I,2r4r/1b4k1/2q1p1p1/2p5/1p1pR1QP/pP1P1PP1/P1P5/4R1K1 b - - 0 30,h8h6 e4e6 c6f3 e6e7 g7f8 e1f1 f3f1 g1f1 f8e7 g4g5 e7d7 g5h6,2021,76,94,11497,advantage fork master masterVsMaster middlegame pin veryLong,https://lichess.org/GErJ3bwZ/black#60,
00p7R,2r3k1/R1r2qp1/4p2p/3p1p2/3P4/2P3QP/5PP1/R5K1 w - - 7 35,a1a6 c7a7 a6a7 f7a7,1245,77,76,410,crushing endgame master short,https://lichess.org/IblxSC2D#69,
00p93,1k1r1b1r/n1p3p1/p5p1/1pn1P3/P2B2Pq/2P2Q1P/1PB1K3/R6R b - - 0 24,c5e6 d4a7 b8a7 a4b5 d8d2 e2d2,1979,73,94,12310,crushing long middlegame pin queensideAttack,https://lichess.org/TAw4No8T/black#48,
00pBn,7R/8/8/P5p1/5k2/1KP3r1/7p/8 b - - 1 51,g3g2 a5a6 g2e2 a6a7,1491,78,90,906,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/rQFsqHTR/black#102,
00pCr,6nk/pRQ4p/6p1/5p2/4p3/2b2nP1/q4PKP/5B2 b - - 3 31,c3d4 c7h7,792,82,100,211,master mate mateIn1 middlegame oneMove,https://lichess.org/NGOQ1yu4/black#62,
00pDE,r3k2r/pp3p2/1qN1p2p/3p4/P7/8/1PP2bPP/R2QKB1R w KQkq - 0 17,e1d2 b6e3,1036,76,100,139,mate mateIn1 middlegame oneMove,https://lichess.org/LDpVXolr#33,Queens_Pawn_Game Queens_Pawn_Game_Veresov_Attack
00pER,r2q1rk1/4N1bp/p2p2p1/2p3N1/Pp4P1/1Q5P/1P1n1P2/5RK1 b - - 0 21,g8h8 b3g8 f8g8 g5f7,1527,87,86,8015,kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate,https://lichess.org/cQjDrt9I/black#42,
00pEZ,2kr2r1/ppq1bbBQ/2p1p3/2npP3/8/2P2N2/PPB2PPP/R4RK1 w - - 3 21,g7f6 e7f6 e5f6 g8h8,1657,75,93,6397,advantage master middlegame short,https://lichess.org/0rpW3mrV#41,
00pHb,r5rk/4qp1p/p4N1Q/1p2p3/3pP3/1P1P3P/1PP3P1/5RK1 b - - 2 23,g8g6 h6h7,884,75,100,685,endgame kingsideAttack master mate mateIn1 oneMove,https://lichess.org/Iot7eUOB/black#46,
00pRN,r3r1k1/1p3p1p/p1pq2p1/3pNn2/3P2b1/1PPQ4/P1B2PPP/R3R1K1 b - - 3 27,f5g7 e5g4 e8e1 a1e1,1355,80,72,99,advantage hangingPiece middlegame short,https://lichess.org/2VmMkxXp/black#54,
00pSv,5k2/5p1p/6p1/1p2q3/2p1p1n1/1P2P3/P1R1QPPP/6K1 w - - 0 26,e2g4 e5a1 c2c1 a1c1 g4d1 c1d1,1010,92,86,31,backRankMate endgame long mate mateIn3,https://lichess.org/AE7pbh2M#51,
00pVS,r1b1kbnN/ppp3pp/3p4/8/8/2NP4/PPP4P/R2QKBq1 b Qq - 3 15,c8h3 d1h5 g7g6 h5h3,1343,76,93,1883,advantage fork middlegame short,https://lichess.org/l88Pda6c/black#30,Italian_Game Italian_Game_Blackburne-Kostic_Gambit
00pWF,8/8/p3k3/1p1pP3/5P2/1P6/6K1/8 w - - 0 53,g2f3 a6a5 f3e3 a5a4 b3a4 b5a4 e3d4 a4a3 d4c3 d5d4 c3d4 a3a2,2155,74,97,240,advancedPawn crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/ToFAnFTM#105,
00pXW,r2qr1k1/3n1pp1/p2bp2p/1p1b2NQ/5P2/3BB3/PPP3PP/R4RK1 b - - 1 17,h6g5 f4g5 f7f5 g5f6 d7f6 f1f6,2406,79,89,192,advantage enPassant long middlegame,https://lichess.org/v1UUIAn8/black#34,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
00pcf,1k1r3r/ppqn2p1/2p1p1p1/8/1B1PQ3/2P5/PP3PPP/R3K2R w KQ - 1 18,e1g1 c7h2,593,88,100,164,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/3LNGH65c#35,Caro-Kann_Defense Caro-Kann_Defense_Classical_Variation
00pdW,4Q3/6pk/p7/4Pq1p/2r2P2/P5P1/1P5P/5RK1 w - - 2 36,e5e6 f5c5 f1f2 c4c2 e8h5 c5h5,2170,76,93,1016,crushing endgame long,https://lichess.org/EgxR1ng4#71,
00piA,r3r1k1/pp3pp1/2p2q1p/3pP3/P3bP2/2P1N1P1/1P1Q1K1P/R3R3 b - - 0 23,e8e5 e3g4 f6f5 g4e5,1081,76,100,245,advantage fork middlegame short,https://lichess.org/1B30ZVJt/black#46,
00plb,8/1p6/p1p3r1/1kP5/7R/5P1P/5K2/8 w - - 0 54,h4g4 g6g4 f3g4 b5c5,1925,75,89,694,crushing endgame rookEndgame short,https://lichess.org/5wrsvEX6#107,
00pmn,8/P6p/6p1/1k6/3pq3/1PP5/6PP/3Q2K1 w - - 0 35,d1d4 e4e1,978,97,95,1740,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/KY5B8aXb#69,
00pny,3r2rk/p3b2p/2n2p2/2pnNPPq/1p1p3P/3P1Q2/PPP3B1/R1B1R1K1 b - - 0 24,h5h4 e5f7 h8g7 e1e4,2617,100,82,147,crushing fork master middlegame short,https://lichess.org/dxcSKEfa/black#48,
00pqF,4R3/R6p/Pp1q2pk/1Pp2r2/3r4/3P1p1P/2P2PK1/4Q3 w - - 0 43,g2h1 d4h4 e1e3 d6f4 e3f4 f5f4 h1g1 h4h3 e8e4 f4f5 e4g4 f5e5 g1f1 e5e2 g4g3 h3h1,2479,90,72,41,advantage defensiveMove endgame master quietMove veryLong,https://lichess.org/lQ3NULlh#85,
00puq,4r3/1k3pbp/1pp1q3/p3Npp1/P2P2n1/2PQ4/1P3PPP/2N1R1K1 w - - 6 33,e5f3 e6e1 f3e1 e8e1 d3f1 e1f1,971,107,96,605,crushing fork long middlegame,https://lichess.org/mp138SCG#65,
00pzK,3r4/p1P1kppp/4pn2/qB2B3/4P3/2N4P/PP3PP1/3R2K1 b - - 0 22,d8c8 e5d6,1285,260,52,38,mate mateIn1 middlegame oneMove,https://lichess.org/r94BLWu7/black#44,
00q4p,2Q5/p4pk1/3p2pp/8/3qP3/5P2/1r4PP/3R3K w - - 2 30,d1d4 b2b1 c8c1 b1c1 d4d1 c1d1,452,101,90,233,backRankMate endgame long mate mateIn3 queenRookEndgame,https://lichess.org/a7seOg2z#59,
00q6t,q2r2k1/5pbp/p5p1/1p6/2pP1P2/P1N1P1Pb/1P1B1R1P/1Q4K1 b - - 4 21,d8d4 e3d4 g7d4 b1e4 a8e4 c3e4,2008,75,88,203,crushing long middlegame,https://lichess.org/elTDSfzq/black#42,
00q7B,Q6r/p1pqk1bp/3ppnp1/2n5/4P3/2N2N2/PB3PPP/R3R1K1 w - - 2 15,e4e5 h8a8 e5f6 e7f6 c3e4 f6f7 e4c5 d6c5,2456,89,78,128,advantage middlegame veryLong,https://lichess.org/Mkfu17FO#29,Danish_Gambit_Accepted Danish_Gambit_Accepted_Other_variations
00q7m,5k2/7q/4Q3/1p6/6P1/8/6K1/8 w - - 1 62,e6f5 h7f5 g4f5 b5b4 g2f1 b4b3 f1e1 b3b2,1353,79,95,21739,advancedPawn crushing endgame queenEndgame quietMove veryLong,https://lichess.org/Upkn0VQ1#123,
00q8C,1rb3k1/p2q2bp/2p4r/2P1p1p1/3pPp2/1P1P1P2/PB1NN1nP/1R2QRK1 w - - 0 22,g1g2 d7h3 g2g1 h3h2,838,105,95,614,mate mateIn2 middlegame short,https://lichess.org/yArItGfX#43,
00qD8,8/1Q3Rkp/p5p1/1p2q3/2p5/P6P/1b2r1P1/7K b - - 0 37,g7h6 f7h7 h6g5 h3h4 g5f5 b7f3,1734,76,100,172,advantage endgame long,https://lichess.org/tardCB5L/black#74,
00qFT,8/8/2B4p/3nk1p1/P3p3/7P/8/6K1 w - - 0 41,c6d5 e5d5 g1f2 h6h5 f2e3 g5g4 h3g4 h5h4 a4a5 h4h3 a5a6 d5c6 a6a7 c6b7 a7a8r b7a8,2694,82,95,234,crushing endgame quietMove veryLong,https://lichess.org/TQpdTR2b#81,
00qHr,8/5p2/p3pkpn/N7/P4P2/3RP1K1/r4P1P/8 w - - 1 36,d3d6 h6f5 g3f3 f5d6,848,76,68,129,advantage endgame fork master short,https://lichess.org/AFnU6OzI#71,
00qIK,r4rk1/p3b1pp/1qB1bp2/1p2p3/2p2P2/3PR1P1/PPPN3P/R1BQ2K1 w - - 1 16,c6a8 b6e3 g1g2 f8a8,1542,78,86,1024,advantage hangingPiece intermezzo middlegame short,https://lichess.org/sFoTW7Rq#31,Kings_Indian_Attack Kings_Indian_Attack_Sicilian_Variation
00qJM,2R5/p4ppk/1p6/6Q1/8/7P/q4PPK/4r3 b - - 0 35,a2e6 g5h5 e6h6 h5f7,2083,75,88,615,crushing deflection endgame short,https://lichess.org/vYicdpKj/black#70,
00qMd,4r1kb/3q1p1p/1p1p1PpB/p2P4/2Pp4/6Q1/1P4PP/5RK1 b - - 2 26,e8e3 h6e3 d4e3 g3e3,1590,75,45,124,crushing endgame short,https://lichess.org/Q8kfKCl5/black#52,
00qX2,1r2r2k/Q1R4p/4q1p1/4Bb2/8/8/PP3PPP/3R2K1 b - - 0 28,e6e5 c7h7 h8g8 a7f7,1195,79,92,1012,mate mateIn2 middlegame short triangleMate,https://lichess.org/aDxQAOeN/black#56,
00qb9,8/8/3k4/1p6/1Pp1K3/2P5/8/8 b - - 2 54,d6c6 e4e5 c6d7 e5d5,1790,76,93,1026,crushing endgame pawnEndgame short,https://lichess.org/a0ho1XtX/black#108,
00qhV,3r4/1p2k3/2p2pn1/N3p1p1/P3P1Pp/2Pn1P2/1P2K2P/R1B5 w - - 1 21,a5b7 d3c1 a1c1 g6f4,2070,75,80,192,advantage endgame master masterVsMaster short,https://lichess.org/tCkPnOr2#41,
00qk4,3r4/ppN1kppp/5n2/8/1n3Nb1/4P3/1B3PPP/R3KB1R w KQ - 0 18,a1c1 b4c2 c1c2 d8d1,1602,77,97,3867,mate mateIn2 middlegame sacrifice short,https://lichess.org/DqqRKbEM#35,Tarrasch_Defense Tarrasch_Defense_Other_variations
00qmI,4k3/3n3P/p2PN1K1/8/1p6/2b5/8/8 b - - 0 51,b4b3 e6g7 c3g7 g6g7,1593,74,99,1053,crushing endgame short,https://lichess.org/OTzPjgtI/black#102,
00qoE,1n1q2rk/p3b1p1/1pr1p1RB/2p1P3/4N3/2PP1N1P/P3B2K/6R1 b - - 0 28,g7h6 g6h6,1249,75,100,2202,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/wVq7oLvw/black#56,
00qpU,6k1/5p1p/p5p1/3b4/1pqN1Q2/4R3/PP4PK/2r5 b - - 3 36,c1f1 e3e8 g8g7 d4f5 g7f6 f4e5,2256,85,64,61,crushing endgame long,https://lichess.org/O1NHch2x/black#72,
00qqD,r3k2r/ppp2Bp1/2n5/2p1p2p/4P1n1/3P1N1q/PPP2P1N/R3QRK1 b kq - 0 14,e8f7 f3g5 f7g8 g5h3,812,96,93,2104,crushing fork middlegame short,https://lichess.org/SJ9o4Klb/black#28,Italian_Game Italian_Game_Giuoco_Piano
00qyT,2rq1rk1/pb2bppp/np2p3/3pP3/3Pn3/P1NQB3/1P1N1PPP/1BR2RK1 b - - 2 16,e4c3 d3h7,787,79,100,180,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/njE9tv9D/black#32,Sicilian_Defense Sicilian_Defense_Delayed_Alapin_Variation
00r1D,r4k1r/p3nppp/3Qp1b1/8/B7/P1q5/2P2PPP/3R1RK1 b - - 5 18,g6c2 d6d8 a8d8 d1d8,1394,93,47,76,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/nb7Z1HHv/black#36,Scandinavian_Defense Scandinavian_Defense_Main_Line
00r2f,5rk1/pp3rp1/4R2p/b2Q4/3P4/5P1P/PP2R1Bq/5K2 w - - 7 31,d5a5 f7f3 f1e1 h2g1 e1d2 g1d4,1398,128,75,40,crushing exposedKing long middlegame,https://lichess.org/S2KeeA61#61,
00r3C,r2q1rk1/2p1nppp/pbn5/1p1pP3/3P2b1/2NQ1N2/PPB2PPP/R1B2RK1 b - - 2 12,g4f3 d3h7,628,85,100,53,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/0kgzHA3L/black#24,Ruy_Lopez Ruy_Lopez_Classical_Variation
00rAM,3rr1k1/1p3pq1/p1n1b2p/2b3p1/Q7/P2BPNB1/1P3PPP/R2R2K1 w - - 0 20,b2b4 d8d3 d1d3 g7a1,1743,75,88,2533,advantage deflection middlegame short,https://lichess.org/tkkuVJDA#39,
00rB5,2r3k1/4pp2/3p1bp1/1p6/1Pr1P1Q1/P3q1P1/6BP/1R2R2K b - - 4 23,c4c1 g4c8 c1c8 e1e3,1643,73,96,26653,crushing master middlegame short,https://lichess.org/VEaD7zl9/black#46,
00rCs,3r3k/R5pp/5p2/2pN4/4P3/4n1qP/PPP3P1/5Q1K w - - 2 29,f1f3 g3e1 h1h2 e3f1 f3f1 e1f1,1329,80,94,4308,advantage endgame long,https://lichess.org/3pRiqgSJ#57,
00rEz,r1bqk2r/ppp2ppp/3p4/4p2n/2PBP2b/5PN1/PP4PP/RN1QKB1R b KQkq - 0 9,h5g3 h2g3 h4g3 d4f2 g3f2 e1f2,1463,75,93,2188,advantage long opening,https://lichess.org/KJUAVfza/black#18,Kings_Pawn_Game Kings_Pawn_Game_Maroczy_Defense
00rFc,8/1p6/1k4K1/7p/7P/5P2/8/8 b - - 0 50,b6c5 f3f4 c5d6 f4f5,1651,76,94,461,crushing defensiveMove endgame pawnEndgame quietMove short,https://lichess.org/evWDUDoX/black#100,
00rHa,2kr3r/pp2nppp/4p3/2PpP3/bn1N2Q1/q1N5/2PB1PPP/1K1R1B1R w - - 4 14,f1b5 a4c2 d4c2 a3b3 b1a1 b4c2,1909,76,80,150,deflection fork long mate mateIn3 middlegame sacrifice,https://lichess.org/e3RK92Rx#27,French_Defense French_Defense_Winawer_Variation
00rIF,1r6/p7/1p3k1K/P2p2pR/2p5/2P3P1/2P3P1/1R6 w - - 3 36,h5g5 b8h8,614,91,88,606,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/aOqnitxA#71,
00rL0,5q2/3r4/P1k2p1p/1p2pNp1/2b1P1P1/2P2P1P/3r2BK/R5Q1 b - - 4 40,f8c5 g1c5 c6c5 a6a7 d7a7 a1a7 c4f1 f5e3 f1g2 e3g2,1669,74,94,3894,advancedPawn advantage middlegame veryLong,https://lichess.org/5qUAn2Jj/black#80,
00rNc,1q5r/p3kpp1/2Q1p2p/3pP2P/2n3P1/2N2P2/PrP5/K3R1NR w - - 0 26,g1e2 b2a2 c3a2 b8b2,1562,75,95,25745,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/nyOQHpNP#51,
00rTX,3r2k1/pp3ppp/4p3/2N5/7q/1Q3P2/PP1r2PP/3RR2K w - - 3 24,d1d2 h4e1,977,89,88,783,backRankMate endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/MCnmXb6q#47,
00rYm,2r3k1/R4pp1/1p2p2p/1q2P3/3Pp3/1p2P2P/5QP1/6K1 b - - 1 34,b3b2 f2f7 g8h8 f7g7,1039,76,87,211,endgame mate mateIn2 short,https://lichess.org/qW5kfHMk/black#68,
00rYo,8/p1p4p/6p1/2p2k2/2Pb4/1P3P1K/P2RN2P/6r1 b - - 9 35,g1f1 e2g3 f5f4 g3f1,1127,87,94,3171,crushing endgame fork master masterVsMaster short,https://lichess.org/vcRYB6lg/black#70,
00rZx,5r1k/2p2Bpp/p7/1p2p3/8/3R4/PP3PKP/4q3 b - - 1 32,f8f7 d3d8 f7f8 d8f8,400,110,74,207,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/iBQYpJsz/black#64,
00rcR,6k1/1p2pp1p/p2p2p1/3P4/3BP3/P4P2/P5PP/2n3K1 w - - 0 23,d4c3 c1e2 g1f1 e2c3,731,92,90,382,crushing endgame fork master short,https://lichess.org/JzaWNWUv#45,
00reB,4rrk1/pb4pp/1pq2p2/4p3/1BPb4/3P3P/P3QPPN/1R2R1K1 w - - 0 24,b4f8 c6g2,1030,97,88,22,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/DXolHS5L#47,
00rhJ,2r2rk1/pb3ppp/1p4q1/4P3/3P4/P7/BP2Q1PP/4RR1K w - - 1 21,e5e6 c8c2 e6f7 g8h8,1918,75,88,286,advantage defensiveMove middlegame short,https://lichess.org/MpURgVDM#41,
00rnW,4r1k1/1rp2ppp/5q2/2p5/8/P2P4/R2Q1PPP/2R3K1 w - - 6 24,c1c5 b7b1 c5c1 e8e2 d2e2 b1c1,2558,96,89,255,crushing deflection endgame long pin,https://lichess.org/UpjEipzv#47,
00rqm,2r2r1k/3b3n/p6q/1p1nN3/7P/3P2Q1/PPP2P2/1K4RR b - - 0 30,d7f5 g3g8 f8g8 e5f7,1761,76,96,7663,cornerMate kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/v9qNACJc/black#60,
00rva,r2qkb1r/pQpbpppp/2n2n2/1N6/2pP4/8/PP2PPPP/R1B1KBNR b KQkq - 2 7,a8b8 b5c7 d8c7 b7c7,1184,77,96,10720,crushing opening short,https://lichess.org/14QnOxb7/black#14,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
00rwh,5k2/2p5/r1PpQp2/1pN1p1b1/1P2P1p1/r5Pq/5P2/R2R2K1 w - - 2 37,c5a6 a3g3 f2g3 g5e3,1617,77,76,418,balestraMate kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/Nn5tP5gN#73,
00rx9,3k2q1/pp3pN1/2b5/2pp2Q1/6n1/3P1N2/PbP2PPP/5K2 b - - 3 26,b2f6 g7e6 d8e7 g5g8,1326,78,93,2168,crushing discoveredAttack middlegame short,https://lichess.org/i2mJkkQL/black#52,
00ryU,4r1k1/8/2PP1bp1/p7/1p5p/1P2p3/4K2B/8 b - - 0 40,g6g5 d6d7 e8d8 c6c7 d8d7 c7c8q,1399,138,69,8,advancedPawn advantage endgame long promotion,https://lichess.org/aKt8hwuq/black#80,
